name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
gwangyang,2018-06-03,82.6,59.2,69.8,82.9,59.2,69.8,61.1,75.1,0,0,0,,,,,7.4,233.5,1013.1,55.2,7.2,222.9,19.3,8,,2018-06-03T05:16:53,2018-06-03T19:39:27,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-04,79.5,58.6,69.3,79.5,58.6,69.3,60.9,75.6,0,0,0,,,,,9.4,247.1,1013.1,72.8,6.4,232.1,19.9,9,,2018-06-04T05:16:37,2018-06-04T19:40:01,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-05,72.2,63.7,67.8,72.2,63.7,67.8,63.6,86.9,0.099,100,12.5,rain,,,,15,74.5,1012.2,89.3,4.6,113.2,9.7,3,,2018-06-05T05:16:24,2018-06-05T19:40:35,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-06,83.3,61.5,69.8,83.6,61.5,69.8,63.8,82.6,0.009,100,4.17,rain,,,,8.3,270.4,1011.5,63.4,3.9,266.6,23.1,8,,2018-06-06T05:16:11,2018-06-06T19:41:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-07,83.5,62.4,71,85.8,62.4,71.2,64.9,82.3,0,0,0,,,,,8.1,241,1011,9.9,3.4,336.6,29.1,10,,2018-06-07T05:16:01,2018-06-07T19:41:40,0.75,Clear,Clear conditions throughout the day.,clear-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-08,82.1,64.7,71.8,83.2,64.7,71.9,64.2,78.5,0,0,0,,,,,11.4,299.8,1007.8,57.2,4.3,300,26.1,9,,2018-06-08T05:15:52,2018-06-08T19:42:10,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-09,80.8,62.4,70.1,81.4,62.4,70.2,63.9,81.6,0,0,0,,,,,19.9,80.6,1006.5,35.9,4.4,325.5,28.2,10,,2018-06-09T05:15:45,2018-06-09T19:42:40,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-10,71.9,61.5,67.5,71.9,61.5,67.5,62.4,84.1,0.127,100,8.33,rain,,,,20.8,66,1003.9,89.1,8.4,137.1,12,4,,2018-06-10T05:15:39,2018-06-10T19:43:08,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-11,68.6,62.6,65.9,68.6,62.6,65.9,62.5,89.1,0.514,100,16.67,rain,,,,15,46.2,1000.7,74.9,4.9,192,16.3,8,,2018-06-11T05:15:35,2018-06-11T19:43:35,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-12,75.2,63.1,68,75.2,63.1,68,63.1,84.9,0.174,100,12.5,rain,,,,8.5,242.2,1002.6,37.1,5.5,315.8,27.4,9,,2018-06-12T05:15:33,2018-06-12T19:44:01,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-13,75.4,64.5,68.2,75.4,64.5,68.2,62.8,83.1,0,0,0,,,,,12.5,122.5,1006.8,25.1,6,336.3,29.2,10,,2018-06-13T05:15:32,2018-06-13T19:44:26,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-14,76.9,61.9,68.6,76.9,61.9,68.6,62.2,80.6,0,0,0,,,,,18.1,88.3,1007.5,28.8,7.4,338.1,29.4,10,,2018-06-14T05:15:33,2018-06-14T19:44:50,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-15,75.6,58.3,67.6,75.6,58.3,67.6,60.2,78.3,0,0,0,,,,,18.3,74.3,1009.3,5.5,7.7,348.3,30.3,10,,2018-06-15T05:15:35,2018-06-15T19:45:12,0.05,Clear,Clear conditions throughout the day.,clear-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-16,75.8,54.9,66.2,75.8,54.9,66.2,58.4,76.9,0,0,0,,,,,19,74,1012.4,51.4,8.4,323.7,28.1,10,,2018-06-16T05:15:39,2018-06-16T19:45:33,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-17,76.4,57.4,68.3,76.4,57.4,68.3,61.6,79.9,0,0,0,,,,,12.5,69.3,1010.6,70.2,6.6,263.8,22.7,9,,2018-06-17T05:15:45,2018-06-17T19:45:52,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-18,81.4,62,71,82.9,62,71.1,65.1,82.4,0,0,0,,,,,8.7,102.7,1007.2,76.3,7.2,276.6,23.9,8,,2018-06-18T05:15:52,2018-06-18T19:46:10,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-19,75,66.4,70,75,66.4,70,66.2,88.2,0.176,100,8.33,rain,,,,7.6,79.4,1005.3,90.8,4.5,142.3,12.1,6,,2018-06-19T05:16:00,2018-06-19T19:46:27,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-20,80.3,64.9,72.1,81.8,64.9,72.1,65,79.3,0.206,100,12.5,rain,,,,11.2,338.4,1003,65.3,7.2,293.2,25.4,10,,2018-06-20T05:16:10,2018-06-20T19:46:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-21,84.3,63.9,73.4,83.3,63.9,73.3,62,69.8,0,0,0,,,,,12.5,326.7,1006.1,53.7,7,311.1,27,10,,2018-06-21T05:16:22,2018-06-21T19:46:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-22,83.3,61.8,72,82.8,61.8,72,60.8,69,0.012,100,8.33,rain,,,,10.1,35.6,1008.5,85.9,8.7,162.2,14,6,,2018-06-22T05:16:35,2018-06-22T19:47:08,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-23,81.6,64.5,72,83.2,64.5,72.1,63.3,74.8,0.001,100,4.17,rain,,,,12.1,235.6,1005.1,44.8,8,294,25.4,10,,2018-06-23T05:16:49,2018-06-23T19:47:19,0.32,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-24,89.2,64.6,75.3,89.2,64.6,75.7,65.3,73.2,0,0,0,,,,,11.2,300.8,1007.3,6.9,5,332.9,28.7,10,,2018-06-24T05:17:05,2018-06-24T19:47:28,0.36,Clear,Clear conditions throughout the day.,clear-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-25,87.6,63.1,73.9,89.8,63.1,74.1,65.6,76.9,0,0,0,,,,,8.3,163,1010.6,57.9,5.4,288.3,24.9,9,,2018-06-25T05:17:22,2018-06-25T19:47:36,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-26,77.6,67.2,73.8,77.6,67.2,73.8,71.7,93.3,0.044,100,12.5,rain,,,,20.8,185.7,1008.2,94.3,3.8,242.2,21,8,,2018-06-26T05:17:40,2018-06-26T19:47:42,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-27,80,73.2,75,80,73.2,75,72.8,93,1.14,100,12.5,rain,,,,28.9,211.6,1003.3,93.9,8.7,96.6,8.3,3,,2018-06-27T05:18:00,2018-06-27T19:47:46,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-28,74.7,69.3,73.1,74.7,69.3,73.1,72,96.4,4.735,100,16.67,rain,,,,22.4,210.4,1001.4,95.7,5,97.3,8.1,3,,2018-06-28T05:18:21,2018-06-28T19:47:49,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-29,81.6,70.3,73.8,86.4,70.3,74,71.7,93.4,0.198,100,12.5,rain,,,,8.5,162,1002.8,88.3,7,243.1,21.2,8,,2018-06-29T05:18:44,2018-06-29T19:47:50,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-06-30,74.2,69.4,72.5,74.2,69.4,72.5,71.3,96,1.074,100,16.67,rain,,,,14.3,126,1010.3,93.5,7.7,117.8,10,3,,2018-06-30T05:19:07,2018-06-30T19:47:50,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-01,78.7,67.5,74.1,78.7,67.5,74.1,72.4,94.5,2.52,100,16.67,rain,,,,17.7,129.8,1009.6,96,5.5,141.9,12.2,4,,2018-07-01T05:19:32,2018-07-01T19:47:48,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-02,79.4,73.1,75.3,79.4,73.1,75.3,73.3,93.5,0.893,100,16.67,rain,,,,15.9,116.5,1008.2,93.4,7.3,109,9.4,3,,2018-07-02T05:19:58,2018-07-02T19:47:44,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47156099999,47174099999,47192099999,47173099999,47161043240,remote,47168099999"
gwangyang,2018-07-03,77.7,73.5,75.6,77.7,73.5,75.6,71.5,87.4,0.056,100,8.33,rain,,,,30.9,34.7,998,81.2,8.1,137.2,11.9,7,,2018-07-03T05:20:25,2018-07-03T19:47:39,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,remote,47158099999,47168099999"
gwangyang,2018-07-04,87,72.8,77.4,95.4,72.8,78.7,72.1,84.5,0.032,100,16.67,rain,,,,18.3,293.7,997.1,47,10.9,282.9,24.5,10,,2018-07-04T05:20:53,2018-07-04T19:47:32,0.7,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-05,78.2,72.2,74.6,78.2,72.2,74.6,72.4,93,0.989,100,8.33,rain,,,,18.3,82.3,1002.4,94.3,6.5,182.8,15.8,5,,2018-07-05T05:21:22,2018-07-05T19:47:23,0.73,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-06,74.4,68.7,72.4,74.4,68.7,72.4,69,89.3,0.027,100,8.33,rain,,,,25.5,55.3,1005.3,89.1,10.2,112.2,9.5,3,,2018-07-06T05:21:52,2018-07-06T19:47:13,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-07,78,64.3,71,78,64.3,71,64.9,81.6,0.007,100,4.17,rain,,,,19.2,72.3,1008.7,53.2,9.8,301.5,25.9,9,,2018-07-07T05:22:23,2018-07-07T19:47:01,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-08,75.9,66,70.6,75.9,66,70.6,65.2,83.4,0.008,100,8.33,rain,,,,17.9,80.3,1011.5,82.5,11.2,244.8,21.1,7,,2018-07-08T05:22:55,2018-07-08T19:46:47,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-09,74.9,67.6,71.5,74.9,67.6,71.5,69.6,93.7,0.151,100,12.5,rain,,,,17,96.1,1014.7,90.3,7.2,202.1,17.4,6,,2018-07-09T05:23:28,2018-07-09T19:46:32,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-10,81.2,69.5,75.1,86,69.5,75.6,71.8,89.7,0.08,100,4.17,rain,,,,13.9,106,1015.3,67.2,5.2,331,28.8,9,,2018-07-10T05:24:02,2018-07-10T19:46:15,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-11,85.1,72,77.7,92.9,72,78.8,73.3,86.7,0,0,0,,,,,8.1,122,1015.5,76.6,7.3,333.5,29.1,10,,2018-07-11T05:24:36,2018-07-11T19:45:56,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-12,88,73,78.2,97.4,73,80.3,73.4,85.8,0,0,0,,,,,6.7,171.4,1013.9,75,6.3,335.6,29.1,10,,2018-07-12T05:25:12,2018-07-12T19:45:35,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-13,89.6,74,79.2,99.5,74,81.9,74,85,0,0,0,,,,,8.5,255.4,1012.2,43.7,7.3,324.5,28.2,10,,2018-07-13T05:25:48,2018-07-13T19:45:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-14,90.2,74.6,79.6,98.9,74.6,82.3,73.8,83.7,0,0,0,,,,,8.3,288,1011,7.2,8.3,343.1,29.7,10,,2018-07-14T05:26:25,2018-07-14T19:44:49,0.03,Clear,Clear conditions throughout the day.,clear-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-15,92,74.7,80.2,101.3,74.7,83.2,73.8,81.8,0,0,0,,,,,8.9,288.7,1011.3,4.1,8,341.6,29.7,10,,2018-07-15T05:27:03,2018-07-15T19:44:24,0.07,Clear,Clear conditions throughout the day.,clear-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-16,89.8,73.4,80.2,98,73.4,82.9,73.1,79.9,0,0,0,,,,,8.5,258.2,1012,11.3,5.2,336,28.9,10,,2018-07-16T05:27:41,2018-07-16T19:43:57,0.1,Clear,Clear conditions throughout the day.,clear-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-17,89.1,72.7,80.5,99,72.7,83.9,73.5,80,0,0,0,,,,,7.2,247.3,1011.8,13.7,4.3,335.9,28.9,10,,2018-07-17T05:28:20,2018-07-17T19:43:28,0.14,Clear,Clear conditions throughout the day.,clear-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-18,90,72.4,81,96.5,72.4,84.2,73.1,77.9,0,0,0,,,,,7.2,254.8,1011.3,3.6,4.6,334.8,28.9,10,,2018-07-18T05:29:00,2018-07-18T19:42:58,0.17,Clear,Clear conditions throughout the day.,clear-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-19,91.2,73,81.9,98.4,73,86,73.4,76.7,0,0,0,,,,,6.7,289.7,1010.3,3.6,4.2,331,28.7,10,,2018-07-19T05:29:40,2018-07-19T19:42:26,0.2,Clear,Clear conditions throughout the day.,clear-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-20,94.5,72.9,82.8,105.7,72.9,87.9,73.9,75.8,0,0,0,,,,,6.3,89.4,1008.9,2.3,3.7,323.7,28,9,,2018-07-20T05:30:21,2018-07-20T19:41:52,0.25,Clear,Clear conditions throughout the day.,clear-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-21,91.8,72.9,82.7,101.9,72.9,89,75.3,79.4,0,0,0,,,,,10.1,96.2,1008.8,37,6.2,310.1,26.9,9,,2018-07-21T05:31:02,2018-07-21T19:41:17,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-22,86.8,74.6,81.9,94.8,74.6,89,76.2,83.5,0.008,100,8.33,rain,,,,14.8,112.6,1009.1,80,9.7,259,22.2,8,,2018-07-22T05:31:44,2018-07-22T19:40:40,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-07-23,93.3,74.9,83.5,110.6,74.9,89.6,75.2,77.4,0.016,100,16.67,rain,,,,11.1,161.9,1009.3,61.3,7,281.5,24.3,8,,2018-07-23T05:32:26,2018-07-23T19:40:02,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,remote,47158099999,47168099999"
gwangyang,2018-07-24,93.3,73.5,83.9,105.6,73.5,91,75.2,76.3,0,0,0,,,,,12.5,191.5,1008.3,38,6.6,331.2,28.7,10,,2018-07-24T05:33:08,2018-07-24T19:39:22,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,RKPS,47158099999,47168099999"
gwangyang,2018-07-25,93.5,74.5,85.1,105.8,74.5,92.6,75.5,74.4,0,0,0,,,,,12.6,223.8,1007.5,23.6,6.8,329.3,28.4,10,,2018-07-25T05:33:51,2018-07-25T19:38:40,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,47158099999,remote,47168099999"
gwangyang,2018-07-26,98.7,74.1,86.9,112.4,74.1,94.4,74.8,69.7,0,0,0,,,,,12.4,274.4,1007,23.4,6.5,330.3,28.5,10,,2018-07-26T05:34:34,2018-07-26T19:37:57,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,47158099999,47168099999"
gwangyang,2018-07-27,96.9,78.4,86.8,115.6,78.4,97,77.1,74.3,0.001,100,4.17,rain,,,,12.4,137.4,1006.2,40.2,6.3,318.5,27.5,9,,2018-07-27T05:35:18,2018-07-27T19:37:13,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,RKPS,47158099999,remote,47168099999"
gwangyang,2018-07-28,93.5,77.1,83.6,113.8,77.1,92.2,77.5,82.7,0.068,100,4.17,rain,,,,13.4,163.4,1005.7,67.1,4.6,229.2,19.9,7,,2018-07-28T05:36:01,2018-07-28T19:36:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,RKPS,47158099999,47168099999"
gwangyang,2018-07-29,96.9,75.3,85.7,105.6,75.3,91,74.2,71.7,0.035,100,8.33,rain,,,,13.6,30.3,1001.8,49,5.5,329.2,28.5,10,,2018-07-29T05:36:45,2018-07-29T19:35:40,0.54,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,47158099999,remote,47168099999"
gwangyang,2018-07-30,93.3,74.7,84.4,101.1,74.7,88.7,72.9,70.3,0.011,100,4.17,rain,,,,15.7,72.6,1002.9,49.9,7.1,317.5,27.2,10,,2018-07-30T05:37:30,2018-07-30T19:34:51,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,remote,47158099999,47168099999"
gwangyang,2018-07-31,95.3,73,84.6,103.8,73,89.4,72.5,69.2,0.016,100,16.67,rain,,,,13.4,73.9,1003.6,37.7,6.9,325.7,28,10,,2018-07-31T05:38:14,2018-07-31T19:34:01,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,47158099999,remote,47168099999"
gwangyang,2018-08-01,96.9,72.9,85.5,105.6,72.9,90.7,72.7,68.2,0,0,0,,,,,11.4,94,1003.3,17.7,7,324.9,27.9,10,,2018-08-01T05:38:59,2018-08-01T19:33:09,0.65,Clear,Clear conditions throughout the day.,clear-day,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,47158099999,47168099999"
gwangyang,2018-08-02,95.6,73.5,85.6,106,73.5,91.4,73.2,68.4,0.02,100,16.67,rain,,,,11.9,96.9,1005.6,25.7,6.9,322.2,27.7,10,,2018-08-02T05:39:43,2018-08-02T19:32:16,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,47158099999,remote,47168099999"
gwangyang,2018-08-03,91.6,75.2,84,101.5,75.2,90.2,74.5,74.5,0.016,100,16.67,rain,,,,13.8,145.5,1008.3,43,6.5,317.9,27.6,9,,2018-08-03T05:40:28,2018-08-03T19:31:22,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,remote,47158099999,47168099999"
gwangyang,2018-08-04,95.1,76.9,85.4,107.8,76.9,93.5,76.3,75.9,0.008,100,8.33,rain,,,,14.4,234,1008.2,40.5,6.2,317,27.5,9,,2018-08-04T05:41:13,2018-08-04T19:30:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,47158099999,remote,47168099999"
gwangyang,2018-08-05,100.5,78.2,87.9,110.7,78.2,95.8,74.6,67.3,0,0,0,,,,,12.8,336.9,1006.6,30.8,6.8,309.9,26.9,9,,2018-08-05T05:41:59,2018-08-05T19:29:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,remote,47158099999,47168099999,RKJJ"
gwangyang,2018-08-06,95.2,77.9,86.2,106.4,77.9,94.7,75.6,72,0.004,100,4.17,rain,,,,12.8,37.1,1005.8,59,6.8,282.3,24.3,9,,2018-08-06T05:42:44,2018-08-06T19:28:31,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47156099999,47174099999,47192099999,47167099999,47173099999,47161043240,RKPS,47158099999,remote,47168099999,RKJJ"
gwangyang,2018-08-07,88.8,78.5,82.9,99.3,78.5,91.2,77.4,83.9,0.055,100,8.33,rain,,,,11.4,85.1,1007.2,45.2,5,242.4,20.8,8,,2018-08-07T05:43:29,2018-08-07T19:27:32,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-08-08,93.8,76.5,83.1,107.6,76.5,90.6,75.8,79.2,0.227,100,8.33,rain,,,,10.1,79,1006.5,42.7,6.3,290.3,25.1,9,,2018-08-08T05:44:14,2018-08-08T19:26:31,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-08-09,93.1,77.2,83.7,105.5,77.2,91.6,76.2,78.9,0,0,0,,,,,7.6,345.2,1004.3,76.1,6.6,250,21.7,8,,2018-08-09T05:45:00,2018-08-09T19:25:30,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-08-10,89.9,76.8,82.4,103.1,76.8,90,76.9,83.7,0.034,100,8.33,rain,,,,11.4,83.4,1003.2,65.8,6.5,257.9,22.2,8,,2018-08-10T05:45:45,2018-08-10T19:24:27,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-08-11,86.4,75.5,81.9,94.3,75.5,87.7,75.3,80.9,0.048,100,8.33,rain,,,,17,80,1004.6,63.1,7.9,265.2,23,8,,2018-08-11T05:46:31,2018-08-11T19:23:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-08-12,86.1,74.4,82,98.6,74.4,89.1,76.7,84.3,0.032,100,33.33,rain,,,,15.9,91,1006.8,71,7.9,225.4,19.7,8,,2018-08-12T05:47:16,2018-08-12T19:22:17,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-08-13,90.4,76.6,83.6,99.9,76.6,92.5,77.1,81.7,0,0,0,,,,,10.7,117.6,1010.1,82.4,9,230.8,19.8,6,,2018-08-13T05:48:01,2018-08-13T19:21:11,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-08-14,95.1,72.6,84,106.7,72.6,93,76.1,78.2,0,0,0,,,,,8.5,92,1009.8,77.7,9.3,295.5,25.4,9,,2018-08-14T05:48:47,2018-08-14T19:20:04,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-08-15,94.5,73.7,83.8,105.6,73.7,92.7,77,81.3,0.013,100,4.17,rain,,,,12.3,86.4,1007,73.9,8.3,297,25.7,9,,2018-08-15T05:49:32,2018-08-15T19:18:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
gwangyang,2018-08-16,84.8,75.6,81.5,93.7,75.6,88,76.1,84.2,0.388,100,8.33,rain,,,,27.3,91.3,1007.7,89.8,9,113,9.8,4,,2018-08-16T05:50:17,2018-08-16T19:17:46,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47156099999,47174099999,47192099999,47173099999,remote,47168099999"
